TIME_STAMPING,PACKET_COUNT,GNSS_SPEED,GNSS_LATITUDE,GNSS_LONGITUDE,GNSS_ALTITUDE,GNSS_SATS,VOLTAGE,VIBRATION,EULERX,EULERY,EULERZ ,ACCELEROMETER_X,ACCELEROMETER_Y,ACCELEROMETER_Z,GYROSCOPE_X,GYROSCOPE_Y,GYROSCOPE_Z,BNO_TEMPERATURE,MAGNETOMETER_X,MAGNETOMETER_Y,MAGNETOMETER_Z,LINEAR_ACCELERATION_X,LINEAR_ACCELERATION_Y,LINEAR_ACCELERATION_Z,GRAVITY_X,GRAVITY_Y,GRAVITY_Z,ALTITUDE,TEMPERATURE,PRESSURE,CM_ECHO,Unnamed: 32
1702454624.1203089,2636,0.0,0.0,0.0,0.0,0,16.37,0,335.19,11.62,-5.5,335.19,11.62,-5.5,12.81,25.88,-73.38,30.0,7.0,28.75,-38.25,2.6,-0.76,8.37,335.19,11.62,-5.5,198.35,31.71,989.65,time,
1702454624.4509144,2637,0.0,0.0,0.0,0.0,0,16.37,0,341.12,8.5,-6.88,341.12,8.5,-6.88,-3.56,24.62,21.81,30.0,8.0,28.0,-37.88,3.22,0.73,9.48,341.12,8.5,-6.88,198.39,31.71,989.65,time,
1702454624.784701,2638,0.0,0.0,0.0,0.0,0,16.37,0,311.75,9.62,-7.75,311.75,9.62,-7.75,-0.38,-4.62,131.0,30.0,21.88,19.38,-38.0,2.04,1.09,8.36,311.75,9.62,-7.75,198.27,31.71,989.66,time,
1702454625.1267009,2639,0.0,0.0,0.0,0.0,0,16.37,0,268.56,6.06,-10.44,268.56,6.06,-10.44,5.38,19.31,94.62,30.0,33.69,-3.75,-34.06,2.35,1.5,9.72,268.56,6.06,-10.44,198.25,31.71,989.66,time,
1702454625.461454,2640,0.0,0.0,0.0,0.0,0,16.37,0,246.62,13.69,-7.5,246.62,13.69,-7.5,3.0,-16.0,47.12,30.0,27.19,-18.0,-37.25,1.31,1.5,9.28,246.62,13.69,-7.5,198.31,31.71,989.66,time,
1702454625.7924476,2641,0.0,0.0,0.0,0.0,0,16.37,0,240.25,13.44,-5.62,240.25,13.44,-5.62,-0.25,-4.31,17.5,30.0,25.25,-19.88,-35.69,1.86,0.85,9.37,240.25,13.44,-5.62,198.42,31.71,989.64,time,
1702454626.131482,2642,0.0,0.0,0.0,0.0,0,16.37,0,236.69,12.62,-6.31,236.69,12.62,-6.31,-2.56,10.5,7.0,30.0,23.06,-22.75,-36.88,1.91,0.94,9.43,236.69,12.62,-6.31,198.42,31.7,989.64,time,
1702454626.466161,2643,0.0,0.0,0.0,0.0,0,16.37,0,237.38,10.44,-6.31,237.38,10.44,-6.31,0.88,2.06,-11.88,30.0,24.88,-22.75,-34.06,2.09,0.97,9.4,237.38,10.44,-6.31,198.33,31.7,989.65,time,
1702454626.8157835,2644,0.0,0.0,0.0,0.0,0,16.37,0,239.75,8.94,-7.19,239.75,8.94,-7.19,3.19,2.44,-11.0,30.0,26.69,-22.06,-34.06,1.25,1.34,9.18,239.75,8.94,-7.19,198.23,31.7,989.67,time,
1702454627.1488786,2645,0.0,0.0,0.0,0.0,0,16.37,0,241.06,10.19,-14.62,241.06,10.19,-14.62,11.94,-2.5,-24.19,30.0,26.06,-23.88,-30.5,0.09,0.26,10.24,241.06,10.19,-14.62,198.19,31.7,989.67,time,
1702454627.4848778,2646,0.0,0.0,0.0,0.0,0,16.37,0,251.75,9.69,-17.25,251.75,9.69,-17.25,-3.81,8.06,-13.12,30.0,28.19,-22.06,-31.56,1.62,3.08,9.2,251.75,9.69,-17.25,198.3,31.7,989.66,time,
1702454627.8183734,2647,0.0,0.0,0.0,0.0,0,16.37,0,251.5,9.44,-15.0,251.5,9.44,-15.0,-3.75,0.56,19.38,30.0,29.69,-19.5,-31.25,1.6,2.35,9.42,251.5,9.44,-15.0,198.28,31.7,989.66,time,
1702454628.1513069,2648,0.0,0.0,0.0,0.0,0,16.37,0,244.75,9.62,-13.75,244.75,9.62,-13.75,-0.62,7.25,14.56,30.0,28.19,-22.75,-31.56,1.79,2.04,9.43,244.75,9.62,-13.75,198.21,31.7,989.67,time,
1702454628.492658,2649,0.0,0.0,0.0,0.0,0,16.37,0,238.56,8.88,-13.25,238.56,8.88,-13.25,9.12,16.25,29.12,30.0,27.0,-24.25,-32.0,2.02,2.04,9.83,238.56,8.88,-13.25,198.26,31.69,989.66,time,
1702454628.918659,2650,0.0,0.0,0.0,0.0,0,16.37,0,223.19,8.5,-14.69,223.19,8.5,-14.69,13.31,1.88,45.69,30.0,23.38,-32.69,-26.0,1.73,2.24,9.03,223.19,8.5,-14.69,198.14,31.7,989.68,time,
1702454629.177663,2651,0.0,0.0,0.0,0.0,0,16.37,0,213.12,11.62,-16.88,213.12,11.62,-16.88,8.12,-4.12,-9.19,30.0,16.0,-39.25,-24.38,0.46,2.35,9.64,213.12,11.62,-16.88,198.11,31.69,989.68,time,
1702454629.5157735,2652,0.0,0.0,0.0,0.0,0,16.37,0,216.56,14.44,-15.81,216.56,14.44,-15.81,-14.06,-0.19,18.19,30.0,16.25,-36.69,-27.56,2.71,1.9,10.5,216.56,14.44,-15.81,198.23,31.69,989.67,time,
1702454629.8496046,2653,0.0,0.0,0.0,0.0,0,16.37,0,211.25,16.06,-5.38,211.25,16.06,-5.38,-11.06,-8.56,-6.81,30.0,12.0,-33.38,-31.69,2.34,1.71,8.31,211.25,16.06,-5.38,198.2,31.69,989.67,time,
1702454630.185605,2654,0.0,0.0,0.0,0.0,0,16.39,0,211.0,15.38,-6.44,211.0,15.38,-6.44,-8.5,13.62,-6.25,30.0,11.06,-31.56,-31.56,2.64,1.38,10.31,211.0,15.38,-6.44,198.35,31.69,989.65,time,
1702454630.525403,2655,0.0,0.0,0.0,0.0,0,16.37,0,219.81,12.94,-5.12,219.81,12.94,-5.12,-4.31,-13.31,-29.38,30.0,14.0,-28.25,-31.06,2.11,0.96,8.25,219.81,12.94,-5.12,198.27,31.69,989.66,time,
1702454630.8493266,2656,0.0,0.0,0.0,0.0,0,16.37,0,222.94,14.62,-5.25,222.94,14.62,-5.25,-1.81,22.5,-2.81,30.0,14.0,-29.0,-30.75,3.0,1.31,9.91,222.94,14.62,-5.25,198.24,31.68,989.66,time,
1702454631.191292,2657,0.0,0.0,0.0,0.0,0,16.37,0,214.56,10.44,-7.0,214.56,10.44,-7.0,21.06,6.5,14.19,30.0,13.25,-33.25,-30.19,2.12,1.36,7.8,214.56,10.44,-7.0,198.34,31.68,989.65,time,
1702454631.5362878,2658,0.0,0.0,0.0,0.0,0,16.37,0,210.12,9.75,-11.88,210.12,9.75,-11.88,0.38,-16.0,10.06,30.0,12.5,-40.25,-26.69,1.39,2.73,9.4,210.12,9.75,-11.88,198.27,31.68,989.66,time,
1702454631.8767488,2659,0.0,0.0,0.0,0.0,0,16.37,0,208.5,17.62,-14.25,208.5,17.62,-14.25,6.81,8.44,14.94,30.0,8.88,-42.38,-27.19,1.9,1.89,9.63,208.5,17.62,-14.25,198.25,31.68,989.66,time,
1702454632.2006545,2660,0.0,0.0,0.0,0.0,0,16.37,0,180.19,11.31,-11.88,180.19,11.31,-11.88,21.06,72.81,132.56,30.0,-3.88,-46.06,-28.0,4.61,1.94,8.03,180.19,11.31,-11.88,198.31,31.68,989.66,time,
1702454632.5366547,2661,0.0,0.0,0.0,0.0,0,16.37,0,137.0,7.81,-7.88,137.0,7.81,-7.88,-4.06,1.62,82.19,30.0,-24.56,-38.75,-31.06,1.07,2.55,9.45,137.0,7.81,-7.88,198.27,31.68,989.66,time,
1702454632.882727,2662,0.0,0.0,0.0,0.0,0,16.37,0,132.44,9.5,-6.75,132.44,9.5,-6.75,-16.12,-22.94,1.31,30.0,-31.69,-32.88,-32.25,1.34,1.55,8.92,132.44,9.5,-6.75,198.32,31.68,989.66,time,
1702454633.2223563,2663,0.0,0.0,0.0,0.0,0,16.37,0,145.81,12.62,-8.31,145.81,12.62,-8.31,8.5,4.44,-59.44,30.0,-27.69,-34.88,-31.0,2.72,1.7,9.38,145.81,12.62,-8.31,198.35,31.67,989.65,time,
1702454633.5522964,2664,0.0,0.0,0.0,0.0,0,16.39,0,168.31,7.56,-10.5,168.31,7.56,-10.5,-7.81,-10.44,-70.06,30.0,-12.0,-39.5,-31.75,2.31,1.11,9.3,168.31,7.56,-10.5,198.22,31.67,989.67,time,
1702454633.8783848,2665,0.0,0.0,0.0,0.0,0,16.37,0,189.0,10.69,-9.31,189.0,10.69,-9.31,-13.5,2.94,-40.25,30.0,-0.69,-39.19,-33.75,2.66,1.53,9.86,189.0,10.69,-9.31,198.22,31.67,989.67,time,
1702454634.2193866,2666,0.0,0.0,0.0,0.0,0,16.37,0,199.19,8.25,-5.75,199.19,8.25,-5.75,-19.44,12.5,5.19,30.0,7.75,-34.88,-33.75,1.99,1.36,9.12,199.19,8.25,-5.75,198.29,31.67,989.66,time,
1702454634.5499744,2667,0.0,0.0,0.0,0.0,0,16.37,0,199.12,11.69,-6.5,199.12,11.69,-6.5,14.88,3.88,18.25,30.0,7.5,-33.5,-35.5,1.92,1.7,9.27,199.12,11.69,-6.5,198.44,31.67,989.64,time,
1702454634.8916953,2668,0.0,0.0,0.0,0.0,0,16.37,0,195.75,12.06,-10.94,195.75,12.06,-10.94,7.94,4.62,11.12,30.0,2.69,-36.75,-33.38,2.18,1.33,9.62,195.75,12.06,-10.94,198.33,31.67,989.65,time,
1702454635.2327297,2669,0.0,0.0,0.0,0.0,0,16.37,0,196.81,12.38,-10.0,196.81,12.38,-10.0,-5.12,-4.94,-19.94,30.0,3.75,-36.5,-32.56,1.3,1.75,9.5,196.81,12.38,-10.0,198.14,31.67,989.68,time,
1702454635.5660362,2670,0.0,0.0,0.0,0.0,0,16.37,0,208.38,13.56,-10.62,208.38,13.56,-10.62,-3.31,-18.31,-27.12,30.0,6.69,-34.25,-34.06,1.35,0.72,9.88,208.38,13.56,-10.62,198.2,31.66,989.67,time,
1702454635.9035456,2671,0.0,0.0,0.0,0.0,0,16.37,0,215.88,11.44,-9.69,215.88,11.44,-9.69,-11.25,20.44,-14.56,30.0,8.56,-31.25,-35.0,2.77,1.09,8.87,215.88,11.44,-9.69,198.26,31.66,989.66,time,
1702454636.2255297,2672,0.0,0.0,0.0,0.0,0,16.37,0,216.75,13.44,-7.75,216.75,13.44,-7.75,0.56,-40.06,15.31,30.0,12.25,-28.56,-36.56,1.64,0.21,9.76,216.75,13.44,-7.75,198.3,31.66,989.66,time,
1702454636.5685208,2673,0.0,0.0,0.0,0.0,0,16.37,0,217.62,9.12,-9.31,217.62,9.12,-9.31,12.0,27.06,11.12,30.0,9.38,-29.0,-34.06,2.44,2.35,9.61,217.62,9.12,-9.31,198.31,31.66,989.66,time,
1702454636.8935187,2674,0.0,0.0,0.0,0.0,0,16.37,0,208.0,13.19,-7.69,208.0,13.19,-7.69,-0.69,33.25,20.75,30.0,3.19,-31.0,-33.75,3.42,1.62,11.99,208.0,13.19,-7.69,198.35,31.66,989.65,time,
1702454637.225752,2675,0.0,0.0,0.0,0.0,0,16.37,0,193.44,11.25,-9.0,193.44,11.25,-9.0,12.06,4.38,27.62,30.0,1.0,-35.0,-31.69,1.9,0.43,8.73,193.44,11.25,-9.0,198.22,31.66,989.67,time,
1702454637.5665054,2676,0.0,0.0,0.0,0.0,0,16.37,0,193.5,9.5,-9.06,193.5,9.5,-9.06,12.0,-7.12,-23.62,30.0,1.5,-35.56,-30.19,3.62,2.1,7.97,193.5,9.5,-9.06,198.32,31.66,989.66,time,
1702454637.894508,2677,0.0,0.0,0.0,0.0,0,16.37,0,195.25,11.94,-10.31,195.25,11.94,-10.31,9.5,17.06,22.25,30.0,2.25,-35.19,-28.19,1.66,2.07,9.6,195.25,11.94,-10.31,198.35,31.65,989.65,time,
1702454638.2238643,2678,0.0,0.0,0.0,0.0,0,16.37,0,189.75,7.62,-6.94,189.75,7.62,-6.94,1.25,-7.62,17.44,30.0,2.56,-31.88,-27.75,2.67,2.17,8.2,189.75,7.62,-6.94,198.44,31.65,989.64,time,
1702454638.5618677,2679,0.0,0.0,0.0,0.0,0,16.37,0,186.94,8.0,-10.38,186.94,8.0,-10.38,2.19,1.06,3.5,30.0,1.75,-32.25,-27.0,1.94,1.21,9.86,186.94,8.0,-10.38,198.39,31.65,989.65,time,
1702454638.8901691,2680,0.0,0.0,0.0,0.0,0,16.37,0,181.5,5.69,-10.75,181.5,5.69,-10.75,-16.19,15.88,42.44,30.0,1.38,-33.38,-24.56,2.7,2.59,7.33,181.5,5.69,-10.75,198.31,31.65,989.66,time,
1702454639.2309868,2681,0.0,0.0,0.0,0.0,0,16.37,0,162.62,7.75,-10.69,162.62,7.75,-10.69,7.12,10.0,59.56,30.0,-9.38,-31.19,-23.0,2.1,2.31,9.21,162.62,7.75,-10.69,198.38,31.65,989.65,time,
1702454639.5749853,2682,0.0,0.0,0.0,0.0,0,16.37,0,150.31,9.31,-11.56,150.31,9.31,-11.56,6.44,2.25,18.81,30.0,-15.56,-29.69,-21.38,2.17,1.91,9.33,150.31,9.31,-11.56,198.41,31.65,989.65,time,
1702454639.9206042,2683,0.0,0.0,0.0,0.0,0,16.37,0,149.44,11.06,-11.38,149.44,11.06,-11.38,-0.25,-5.06,3.12,30.0,-16.38,-28.5,-21.88,2.04,1.58,9.31,149.44,11.06,-11.38,198.23,31.64,989.67,time,
1702454640.2617948,2684,0.0,0.0,0.0,0.0,0,16.37,0,151.75,11.88,-10.5,151.75,11.88,-10.5,-2.5,-18.19,-23.19,30.0,-17.06,-28.19,-23.5,1.94,1.4,9.32,151.75,11.88,-10.5,198.1,31.64,989.68,time,
1702454640.597753,2685,0.0,0.0,0.0,0.0,0,16.37,0,163.31,14.31,-11.38,163.31,14.31,-11.38,1.44,-7.62,-40.19,30.0,-14.88,-30.38,-22.69,2.33,1.57,9.36,163.31,14.31,-11.38,198.28,31.64,989.66,time,
1702454640.942792,2686,0.0,0.0,0.0,0.0,0,16.37,0,176.44,13.88,-14.62,176.44,13.88,-14.62,-13.0,-2.75,-24.12,30.0,-7.88,-32.56,-20.69,1.18,2.54,9.54,176.44,13.88,-14.62,198.37,31.63,989.65,time,
1702454641.2741177,2687,0.0,0.0,0.0,0.0,0,16.37,0,188.38,14.56,-13.56,188.38,14.56,-13.56,1.81,-19.5,-36.44,30.0,-2.38,-31.75,-21.5,2.85,1.96,10.04,188.38,14.56,-13.56,198.3,31.63,989.66,time,
1702454641.6129408,2688,0.0,0.0,0.0,0.0,0,16.37,0,196.06,15.06,-9.88,196.06,15.06,-9.88,-9.81,-2.12,-16.44,30.0,-1.19,-30.38,-22.69,2.25,-0.04,8.83,196.06,15.06,-9.88,198.38,31.63,989.65,time,
1702454641.9419763,2689,0.0,0.0,0.0,0.0,0,16.37,0,199.38,14.75,-13.31,199.38,14.75,-13.31,-3.5,16.25,-43.56,30.0,0.88,-29.56,-19.56,3.39,1.94,7.61,199.38,14.75,-13.31,198.23,31.63,989.67,time,
1702454642.2761457,2690,0.0,0.0,0.0,0.0,0,16.37,0,196.56,12.56,-6.88,196.56,12.56,-6.88,-4.62,1.12,51.12,30.0,2.75,-28.0,-21.5,2.53,1.79,8.87,196.56,12.56,-6.88,198.24,31.63,989.66,time,
1702454642.613717,2691,0.0,0.0,0.0,0.0,0,16.37,0,179.25,16.5,-6.75,179.25,16.5,-6.75,24.56,-8.81,52.31,30.0,-4.56,-28.75,-19.5,3.62,1.95,8.79,179.25,16.5,-6.75,198.31,31.63,989.66,time,
1702454642.9676826,2692,0.0,0.0,0.0,0.0,0,16.37,0,154.25,21.31,-9.12,154.25,21.31,-9.12,26.88,7.69,97.5,30.0,-18.0,-27.88,-17.06,4.02,1.51,8.4,154.25,21.31,-9.12,198.37,31.63,989.65,time,
1702454651.437672,2693,0.0,0.0,0.0,0.0,0,16.37,0,115.81,23.56,-10.06,115.81,23.56,-10.06,54.81,10.19,124.75,30.0,-31.5,-18.0,-16.25,4.42,0.15,8.13,115.81,23.56,-10.06,198.41,31.62,989.65,time,
1702454651.7755692,2718,0.0,0.0,0.0,0.0,0,16.37,0,271.31,-2.5,-18.19,271.31,-2.5,-18.19,12.38,-15.62,2.94,30.0,41.06,-3.75,-21.88,-1.05,2.6,7.51,271.31,-2.5,-18.19,198.53,31.58,989.63,time,
1702454652.1092465,2719,0.0,0.0,0.0,0.0,0,16.37,0,269.62,-4.69,-17.56,269.62,-4.69,-17.56,-22.62,7.94,4.38,30.0,42.75,-3.38,-20.56,0.18,2.92,10.87,269.62,-4.69,-17.56,198.46,31.57,989.64,time,
1702454652.465562,2720,0.0,0.0,0.0,0.0,0,16.37,0,269.75,-3.0,-17.75,269.75,-3.0,-17.75,-6.44,2.56,10.19,30.0,43.56,-3.38,-20.69,-0.29,3.57,9.89,269.75,-3.0,-17.75,198.4,31.57,989.65,time,
1702454652.9725757,2721,0.0,0.0,0.0,0.0,0,16.37,0,268.75,1.56,-15.38,268.75,1.56,-15.38,-1.5,-5.81,-21.12,30.0,41.69,-9.25,-22.25,-0.3,2.36,7.37,268.75,1.56,-15.38,198.45,31.57,989.64,time,
1702454653.1847465,2722,0.0,0.0,0.0,0.0,0,16.37,0,263.19,-0.5,-15.94,263.19,-0.5,-15.94,-9.06,12.5,22.69,30.0,41.25,-15.19,-17.38,-0.99,4.0,13.16,263.19,-0.5,-15.94,198.52,31.57,989.63,time,
1702454719.141261,2723,0.0,0.0,0.0,0.0,0,16.37,0,255.62,-2.94,-17.12,255.62,-2.94,-17.12,29.38,16.62,-15.56,30.0,38.06,-20.38,-11.0,-0.31,3.21,11.69,255.62,-2.94,-17.12,198.63,31.56,989.62,time,
1702454724.02555,2923,0.0,0.0,0.0,0.0,0,16.39,0,256.69,-0.5,1.38,256.69,-0.5,1.38,-14.31,18.88,-102.19,29.0,10.5,-25.19,-33.19,1.28,1.57,9.63,256.69,-0.5,1.38,223.63,31.23,986.68,time,
1702454728.048672,2924,0.0,0.0,0.0,0.0,0,16.39,0,281.56,-4.88,2.44,281.56,-4.88,2.44,-1.81,9.88,-91.12,29.0,24.88,-15.06,-34.5,0.79,-0.55,10.36,281.56,-4.88,2.44,223.78,31.22,986.66,time,
1702454730.7261462,2960,0.0,0.0,0.0,0.0,0,16.39,0,5.94,-0.06,-1.5,5.94,-0.06,-1.5,-13.31,2.44,45.5,29.0,-16.5,28.0,-49.5,0.19,-1.49,9.12,5.94,-0.06,-1.5,226.0,31.14,986.4,time,
1702454731.246822,2961,0.0,0.0,0.0,0.0,0,16.39,0,8.69,-2.19,-2.38,8.69,-2.19,-2.38,13.75,-14.75,-1.56,29.0,-9.19,27.56,-50.25,-0.18,0.99,10.88,8.69,-2.19,-2.38,225.88,31.14,986.41,time,
1702454731.5227687,2985,0.0,0.0,0.0,0.0,0,16.39,0,93.38,8.12,-2.5,93.38,8.12,-2.5,-6.88,-42.75,-22.0,29.0,-42.56,5.06,-56.06,1.82,0.63,8.05,93.38,8.12,-2.5,225.41,31.13,986.47,time,
1702454731.79834,2986,0.0,0.0,0.0,0.0,0,16.39,0,96.94,11.75,-1.81,96.94,11.75,-1.81,-25.5,0.38,-21.19,29.0,-45.69,5.19,-51.38,3.11,-0.3,9.58,96.94,11.75,-1.81,225.37,31.13,986.47,time,
1702454732.0681682,2987,0.0,0.0,0.0,0.0,0,16.39,0,105.75,12.81,2.69,105.75,12.81,2.69,-34.0,-12.19,8.5,29.0,-46.25,3.88,-51.25,2.86,-1.05,9.86,105.75,12.81,2.69,225.32,31.12,986.48,time,
1702454732.3491707,2988,0.0,0.0,0.0,0.0,0,16.39,0,113.19,14.5,3.81,113.19,14.5,3.81,-2.88,11.12,-13.0,29.0,-49.25,2.38,-48.5,2.61,-1.61,9.43,113.19,14.5,3.81,225.43,31.12,986.46,time,
1702454732.617099,2989,0.0,0.0,0.0,0.0,0,16.39,0,122.56,14.19,5.88,122.56,14.19,5.88,-26.94,7.5,-41.75,29.0,-50.0,-3.69,-50.56,2.5,-1.07,8.65,122.56,14.19,5.88,225.18,31.12,986.49,time,
1702454732.9039946,2990,0.0,0.0,0.0,0.0,0,16.39,0,134.44,7.31,8.75,134.44,7.31,8.75,-23.56,15.0,-59.25,29.0,-48.19,-7.06,-56.25,2.36,-2.01,10.08,134.44,7.31,8.75,225.42,31.12,986.47,time,
1702454733.1840098,2991,0.0,0.0,0.0,0.0,0,16.39,0,155.81,12.12,14.94,155.81,12.12,14.94,-26.0,22.38,-70.5,29.0,-46.5,-21.06,-57.25,1.78,-3.14,10.07,155.81,12.12,14.94,225.24,31.12,986.49,time,
1702454733.4580095,2992,0.0,0.0,0.0,0.0,0,16.39,0,172.06,11.44,13.12,172.06,11.44,13.12,-4.56,11.81,-57.69,29.0,-35.25,-32.38,-59.0,0.93,-2.91,9.01,172.06,11.44,13.12,225.08,31.12,986.51,time,
1702454733.7325027,2993,0.0,0.0,0.0,0.0,0,16.39,0,185.12,10.62,10.0,185.12,10.62,10.0,3.94,3.31,-30.06,29.0,-20.69,-40.06,-56.88,1.95,-2.96,9.39,185.12,10.62,10.0,225.04,31.11,986.51,time,
1702454733.997647,2994,0.0,0.0,0.0,0.0,0,16.39,0,193.81,9.5,11.88,193.81,9.5,11.88,-11.12,23.19,-20.62,29.0,-12.56,-42.0,-55.38,2.4,-2.61,9.18,193.81,9.5,11.88,225.32,31.11,986.48,time,
1702454734.2692432,2995,0.0,0.0,0.0,0.0,0,16.39,0,197.94,6.5,14.06,197.94,6.5,14.06,-4.38,30.88,7.12,29.0,-2.56,-38.75,-55.88,1.94,-2.17,9.28,197.94,6.5,14.06,225.29,31.11,986.48,time,
1702454734.5482562,2996,0.0,0.0,0.0,0.0,0,16.39,0,196.25,3.94,13.62,196.25,3.94,13.62,5.75,4.75,31.19,29.0,-1.88,-38.06,-55.19,0.5,-3.15,9.48,196.25,3.94,13.62,225.35,31.11,986.47,time,
1702454734.8172438,2997,0.0,0.0,0.0,0.0,0,16.39,0,199.5,5.75,9.25,199.5,5.75,9.25,23.31,-5.19,-23.75,29.0,-0.25,-41.75,-52.0,0.83,-1.62,9.0,199.5,5.75,9.25,225.24,31.1,986.49,time,
1702454735.0932388,2998,0.0,0.0,0.0,0.0,0,16.39,0,200.94,6.75,6.62,200.94,6.75,6.62,10.75,-6.56,-10.69,29.0,-0.25,-43.56,-50.75,1.22,-1.37,10.03,200.94,6.75,6.62,225.12,31.1,986.5,time,
1702454735.3752348,2999,0.0,0.0,0.0,0.0,0,16.39,0,200.25,9.62,7.12,200.25,9.62,7.12,-17.69,-37.06,38.38,29.0,-1.38,-45.38,-51.56,1.71,-0.97,10.11,200.25,9.62,7.12,225.27,31.1,986.48,time,
1702454735.6536949,3000,0.0,0.0,0.0,0.0,0,16.39,0,193.25,13.31,12.31,193.25,13.31,12.31,-13.69,-2.19,2.25,29.0,-11.75,-41.75,-53.5,2.5,-2.88,9.66,193.25,13.31,12.31,225.18,31.1,986.49,time,
1702454735.94266,3001,0.0,0.0,0.0,0.0,0,16.39,0,193.12,14.19,12.88,193.12,14.19,12.88,-3.94,5.31,6.38,29.0,-14.19,-41.0,-52.69,2.08,-2.44,9.0,193.12,14.19,12.88,225.13,31.1,986.5,time,
1702454736.2096884,3002,0.0,0.0,0.0,0.0,0,16.39,0,192.12,15.56,14.81,192.12,15.56,14.81,-2.31,-5.06,-1.12,29.0,-15.69,-40.56,-54.69,2.48,-2.38,9.36,192.12,15.56,14.81,225.1,31.09,986.5,time,
1702454736.4840848,3003,0.0,0.0,0.0,0.0,0,16.39,0,194.31,14.75,14.81,194.31,14.75,14.81,-17.5,-4.19,-8.12,29.0,-13.75,-39.5,-54.25,2.86,-2.29,8.34,194.31,14.75,14.81,225.1,31.1,986.5,time,
1702454736.7614336,3004,0.0,0.0,0.0,0.0,0,16.39,0,198.25,15.94,15.19,198.25,15.94,15.19,0.19,-6.75,-13.81,29.0,-12.25,-38.75,-56.25,2.91,-2.85,8.98,198.25,15.94,15.19,225.31,31.09,986.48,time,
1702454737.0338197,3005,0.0,0.0,0.0,0.0,0,16.39,0,202.38,17.19,18.56,202.38,17.19,18.56,-16.06,4.62,-15.88,29.0,-10.5,-36.19,-57.5,3.02,-2.2,8.79,202.38,17.19,18.56,225.14,31.09,986.5,time,
1702454737.3138173,3006,0.0,0.0,0.0,0.0,0,16.39,0,204.81,18.88,16.62,204.81,18.88,16.62,11.62,-2.88,13.31,29.0,-7.56,-35.38,-55.88,3.49,-2.79,8.58,204.81,18.88,16.62,225.17,31.09,986.5,time,
1702454737.590613,3007,0.0,0.0,0.0,0.0,0,16.39,0,193.62,15.25,15.38,193.62,15.25,15.38,-1.5,5.88,34.5,29.0,-13.06,-38.25,-57.06,2.77,-3.04,9.42,193.62,15.25,15.38,225.17,31.09,986.5,time,
1702454737.8645866,3008,0.0,0.0,0.0,0.0,0,16.39,0,190.81,11.75,14.5,190.81,11.75,14.5,8.12,16.88,-7.75,29.0,-14.19,-39.38,-55.5,1.82,-2.11,9.12,190.81,11.75,14.5,225.11,31.09,986.5,time,
1702454738.1339967,3009,0.0,0.0,0.0,0.0,0,16.39,0,195.81,12.06,11.56,195.81,12.06,11.56,1.06,-0.06,-13.75,29.0,-9.38,-41.69,-55.5,1.96,-2.49,9.37,195.81,12.06,11.56,225.22,31.08,986.49,time,
1702454738.4112573,3010,0.0,0.0,0.0,0.0,0,16.39,0,197.62,9.88,11.88,197.62,9.88,11.88,-2.94,7.06,-4.88,29.0,-6.75,-40.88,-53.88,2.05,-2.04,9.59,197.62,9.88,11.88,225.65,31.07,986.44,time,
1702454738.6792524,3011,0.0,0.0,0.0,0.0,0,16.39,0,199.12,10.0,12.44,199.12,10.0,12.44,-5.12,-1.19,1.5,29.0,-3.88,-40.19,-53.88,1.53,-2.16,9.32,199.12,10.0,12.44,225.66,31.06,986.44,time,
1702454738.9612558,3012,0.0,0.0,0.0,0.0,0,16.39,0,198.88,9.69,12.88,198.88,9.69,12.88,3.56,0.56,-1.75,29.0,-3.75,-40.5,-53.88,1.71,-2.04,9.36,198.88,9.69,12.88,225.62,31.06,986.44,time,
1702454739.239285,3013,0.0,0.0,0.0,0.0,0,16.39,0,199.19,10.38,11.94,199.19,10.38,11.94,-0.31,-3.12,-1.81,29.0,-4.56,-40.88,-53.5,1.75,-2.49,9.62,199.19,10.38,11.94,225.7,31.06,986.43,time,
1702454739.5102253,3014,0.0,0.0,0.0,0.0,0,16.39,0,199.12,10.81,11.44,199.12,10.81,11.44,-2.12,-2.81,-3.75,29.0,-4.19,-40.5,-53.5,1.84,-2.13,9.76,199.12,10.81,11.44,225.58,31.05,986.45,time,
1702454739.7900205,3015,0.0,0.0,0.0,0.0,0,16.39,0,199.0,10.44,11.69,199.0,10.44,11.69,0.19,2.5,4.12,29.0,-5.56,-41.25,-53.5,1.83,-2.16,9.21,199.0,10.44,11.69,225.62,31.05,986.44,time,
1702454740.0520046,3016,0.0,0.0,0.0,0.0,0,16.39,0,198.44,10.25,11.94,198.44,10.25,11.94,-0.88,-3.31,0.88,29.0,-4.56,-41.25,-53.06,1.73,-2.12,9.53,198.44,10.25,11.94,225.74,31.05,986.43,time,
1702454740.3260024,3017,0.0,0.0,0.0,0.0,0,16.39,0,197.0,8.12,10.44,197.0,8.12,10.44,2.56,9.94,9.69,29.0,-4.19,-42.0,-51.88,1.58,-1.11,9.05,197.0,8.12,10.44,225.44,31.06,986.46,time,
1702454740.5910184,3018,0.0,0.0,0.0,0.0,0,16.39,0,197.88,6.0,6.06,197.88,6.0,6.06,19.19,-10.06,-15.5,29.0,-1.88,-43.75,-51.88,1.25,-0.67,9.61,197.88,6.0,6.06,225.21,31.07,986.49,time,
